y.year,m.month,z.zip,sum(c.amount)
2015,6,95608,5150
2015,6,33702,3899
2015,6,53916,25
2015,6,94549,8863
2015,6,97160,2700
2015,6,59864,250
2015,6,53575,550
2015,6,78705,901
2015,6,20720,250
2015,6,78364,2700
2015,6,37013,152
2015,6,46227,5550
2015,6,78023,1390
2015,6,13031,1700
2015,6,80230,2510
2015,6,48093,55
2015,6,24901,75
2015,6,28104,350
2015,6,60618,18936
2015,6,85407,8272
2015,6,33711,6050
2015,6,94621,100
2015,6,68773,1150
2015,6,91355,1528
2015,6,26426,1000
2015,6,17526,363
2015,6,11237,2950
2015,6,46236,2960
2015,6,79925,3335
2015,6,10178,0
2015,6,45895,200
2015,6,3889,2775
2015,6,89139,8200
2015,6,45240,277
2015,6,70343,200
2015,6,6410,250
2015,6,32258,100
2015,6,33469,3350
2015,6,30517,3825
2015,6,33065,2736
2015,6,68127,4195
2015,6,95841,90
2015,6,58545,250
2015,6,19805,187
2015,6,19087,18550
2015,6,45249,300
2015,6,19401,985
2015,6,89148,5839
2015,6,48174,142
2015,6,19060,6362
2015,6,12771,2700
2015,6,76543,265
2015,6,65615,250
2015,6,34133,50
2015,6,33478,3275
2015,6,1341,450
2015,6,75143,30
2015,6,33137,15903
2015,6,94702,550
2015,6,32796,125
2015,6,29710,3650
2015,6,20155,860
2015,6,29369,5000
2015,6,19473,284
2015,6,80320,201
2015,6,12466,65
2015,6,82213,250
2015,6,18414,1000
2015,6,95482,1105
2015,6,12125,600
2015,6,47124,100
2015,6,11784,201
2015,6,46783,8200
2015,6,72631,325
2015,6,75556,100
2015,6,78104,2700
2015,6,14305,150
2015,6,40153,14
2015,6,42701,535
2015,6,33146,32400
2015,6,33460,500
2015,6,32805,2700
2015,6,61201,250
2015,6,67867,151
2015,6,64601,500
2015,6,29064,4000
2015,6,33119,2950
2015,6,87363,2369
2015,6,93311,9975
2015,6,26175,171
2015,6,28723,250
2015,6,22030,16625
2015,6,85622,2900
2015,6,19141,500
2015,6,20693,100
2015,6,11793,25
2015,6,15059,175
2015,6,75251,11300
2015,6,52803,200
2015,6,40503,550
2015,6,39507,1500
2015,6,83406,125
2015,6,94065,1805
2015,6,32159,725
2015,6,95617,100
2015,6,41032,5400
2015,6,28732,1050
2015,6,60842,250
2015,6,60187,350
2015,6,24784,1000
2015,6,94531,250
2015,6,21043,2534
2015,6,46550,125
2015,6,15068,500
2015,6,81612,10950
2015,6,49412,145
2015,6,14072,6750
2015,6,20675,2700
2015,6,20020,1000
2015,6,49071,105
2015,6,13668,135
2015,6,80212,3050
2015,6,13013,750
2015,6,80526,5100
2015,6,38834,50
2015,6,67230,1550
2015,6,76444,15
2015,6,41041,145
2015,6,32204,13300
2015,6,32141,463
2015,6,53593,810
2015,6,66207,8450
2015,6,94603,220
2015,6,63121,2700
2015,6,87596,290
2015,6,53566,550
2015,6,20774,999
2015,6,97124,479
2015,6,55118,4401
2015,6,55432,918
2015,6,48084,39652
2015,6,80535,250
2015,6,42109,50
2015,6,38843,2825
2015,6,76112,450
2015,6,34761,1000
2015,6,60609,2700
2015,6,34106,1250
2015,6,34420,220
2015,6,75771,730
2015,6,33765,5825
2015,6,66216,2950
2015,6,94612,5962
2015,6,97223,1046
2015,6,61820,2700
2015,6,97537,25
2015,6,96819,300
2015,6,30338,8204
2015,6,18235,500
2015,6,20783,2850
2015,6,55127,1950
2015,6,27045,302
2015,6,96792,950
2015,6,55441,2800
2015,6,87237,160
2015,6,22308,27150
2015,6,47438,100
2015,6,54418,50
2015,6,44011,2634
2015,6,76525,650
2015,6,31908,250
2015,6,85021,200
2015,6,78732,5625
2015,6,37040,250
2015,6,33774,195
2015,6,68836,250
2015,6,27485,250
2015,6,68118,1235
2015,6,97232,500
2015,6,33433,4584
2015,6,77332,2700
2015,6,29692,500
2015,6,35640,550
2015,6,97205,250
2015,6,29351,250
2015,6,54858,500
2015,6,35613,1580
2015,6,20110,615
2015,6,80302,9172
2015,6,25403,430
2015,6,48165,5577
2015,6,92064,3145
2015,6,19428,1250
2015,6,21321,150
2015,6,46765,3100
2015,6,74820,85
2015,6,68531,5650
2015,6,75852,600
2015,6,14601,400
2015,6,68845,30
2015,6,33442,2500
2015,6,68504,50
2015,6,42001,10635
2015,6,33101,5910
2015,6,97214,793
2015,6,70711,-451
2015,6,29360,875
2015,6,19464,487
2015,6,63363,400
2015,6,95814,1525
2015,6,19123,2935
2015,6,75574,100
2015,6,15041,42
2015,6,62995,125
2015,6,53440,250
2015,6,21303,12750
2015,6,84043,110
2015,6,75206,19536
2015,6,81154,300
2015,6,83702,3750
2015,6,49017,300
2015,6,68513,20
2015,6,26507,500
2015,6,74461,5660
2015,6,33173,7035
2015,6,77072,2700
2015,6,32455,2201
2015,6,70065,10100
2015,6,64431,2500
2015,6,32114,400
2015,6,60510,175
2015,6,92620,6935
2015,6,63031,250
2015,6,27691,250
2015,6,60142,250
2015,6,89193,110
2015,6,21402,7137
2015,6,56401,110
2015,6,55405,27100
2015,6,18109,2700
2015,6,20657,5590
2015,6,90404,12105
2015,6,84770,260
2015,6,81504,225
2015,6,11102,3450
2015,6,58267,650
2015,6,46164,475
2015,6,43078,1723
2015,6,13309,10
2015,6,33523,350
2015,6,7675,5601
2015,6,77422,150
2015,6,7020,2775
2015,6,33182,600
2015,6,77081,3350
2015,6,76426,1800
2015,6,70792,2969
2015,6,41023,1455
2015,6,76085,550
2015,6,28759,500
2015,6,95240,1537
2015,6,72658,50
2015,6,98506,8631
2015,6,60555,277
2015,6,78606,655
2015,6,63103,7150
2015,6,66503,375
2015,6,22066,73742
2015,6,21411,3450
2015,6,94558,15057
2015,6,97420,1358
2015,6,27018,1100
2015,6,96765,155
2015,6,29566,301
2015,6,55414,19200
2015,6,46514,332
2015,6,20011,20629
2015,6,55073,5400
2015,6,84124,3902
2015,6,80517,415
2015,6,77494,14887
2015,6,47725,5550
2015,6,42746,500
2015,6,83442,510
2015,6,77090,1185
2015,6,48039,3100
2015,6,79701,24420
2015,6,15902,100
2015,6,79360,1250
2015,6,34743,225
2015,6,98201,225
2015,6,70119,424
2015,6,76067,1000
2015,6,63112,10600
2015,6,28086,2000
2015,6,97115,50
2015,6,36582,210
2015,6,55423,130
2015,6,29575,6825
2015,6,55082,5700
2015,6,92692,3761
2015,6,86403,370
2015,6,76848,150
2015,6,50659,75
2015,6,44307,450
2015,6,76103,2075
2015,6,5701,674
2015,6,75762,250
2015,6,15229,140
2015,6,95321,500
2015,6,72021,361
2015,6,42629,225
2015,6,30329,3349
2015,6,39202,5650
2015,6,20433,2875
2015,6,97501,1025
2015,6,20747,100
2015,6,93105,5157
2015,6,29306,3700
2015,6,57702,2275
2015,6,92701,10800
2015,6,29620,550
2015,6,83864,455
2015,6,48461,200
2015,6,54409,150
2015,6,92019,9481
2015,6,50327,2850
2015,6,78723,1100
2015,6,78382,410
2015,6,75116,3210
2015,6,37031,100
2015,6,34142,100
2015,6,78041,9135
2015,6,10501,3700
2015,6,99403,275
2015,6,919,-200
2015,6,70011,500
2015,6,61111,850
2015,6,31522,7841
2015,6,57370,2700
2015,6,54481,112
2015,6,98380,310
2015,6,85739,6280
2015,6,51054,135
2015,6,44047,250
2015,6,34492,115
2015,6,40440,50
2015,6,42647,5
2015,6,71106,9170
2015,6,33810,0
2015,6,10510,9625
2015,6,77054,2810
2015,6,68154,500
2015,6,32751,3110
2015,6,10169,5400
2015,6,70361,10800
2015,6,92782,8295
2015,6,22380,500
2015,6,92127,90
2015,6,28328,350
2015,6,98075,6768
2015,6,56724,4000
2015,6,22039,24522
2015,6,91786,1000
2015,6,20639,450
2015,6,49008,11865
2015,6,10923,215
2015,6,77404,250
2015,6,71115,600
2015,6,77063,22532
2015,6,77377,3111
2015,6,61874,200
2015,6,70433,24652
2015,6,77036,8552
2015,6,64081,5757
2015,6,28741,1000
2015,6,19841,250
2015,6,34689,325
2015,6,95536,50
2015,6,98802,450
2015,6,28337,200
2015,6,37551,8800
2015,6,57110,5700
2015,6,30544,1000
2015,6,30607,100
2015,6,37210,225
2015,6,92109,15695
2015,6,98057,3020
2015,6,56769,900
2015,6,97402,409
2015,6,40165,100
2015,6,20265,3700
2015,6,46113,100
2015,6,11428,75
2015,6,45431,700
2015,6,77093,1000
2015,6,45745,100
2015,6,77407,3810
2015,6,32790,9100
2015,6,34997,4405
2015,6,37922,3874
2015,6,18812,500
2015,6,62711,455
2015,6,94507,5600
2015,6,33974,500
2015,6,18471,1950
2015,6,56736,105
2015,6,27622,2700
2015,6,34288,1210
2015,6,85266,3610
2015,6,27281,375
2015,6,97028,5400
2015,6,46840,175
2015,6,84109,375
2015,6,46158,10
2015,6,48706,50
2015,6,74554,180
2015,6,45440,250
2015,6,80502,2000
2015,6,67206,6150
2015,6,77075,1000
2015,6,73154,250
2015,6,12621,205
2015,6,41017,6525
2015,6,76016,10757
2015,6,33328,200
2015,6,88541,20
2015,6,29901,3700
2015,6,21001,870
2015,6,55408,6325
2015,6,49056,350
2015,6,20005,56959
2015,6,90066,8487
2015,6,89411,500
2015,6,48060,3110
2015,6,80511,50
2015,6,48374,3101
2015,6,82718,141
2015,6,76088,250
2015,6,94588,961
2015,6,69054,250
2015,6,96795,11850
2015,6,55444,2950
2015,6,55417,750
2015,6,20732,2835
2015,6,87213,3700
2015,6,54421,25
2015,6,22939,1100
2015,6,19018,2800
2015,6,48069,311
2015,6,10118,500
2015,6,48383,725
2015,6,85338,220
2015,6,48042,1000
2015,6,75783,100
2015,6,75756,135
2015,6,40353,150
2015,6,33409,-2600
2015,6,33068,55
2015,6,36271,100
2015,6,99729,110
2015,6,29641,5500
2015,6,96122,100
2015,6,19027,2910
2015,6,92040,1601
2015,6,54744,100
2015,6,19341,1000
2015,6,88433,1000
2015,6,56296,2800
2015,6,46741,200
2015,6,14604,3200
2015,6,72903,3400
2015,6,50321,1307
2015,6,46400,250
2015,6,78717,1070
2015,6,75765,100
2015,6,75110,50
2015,6,46373,2700
2015,6,33418,53761
2015,6,71028,2700
2015,6,32736,466
2015,6,29650,6225
2015,6,95476,1575
2015,6,28654,5400
2015,6,95135,1200
2015,6,89501,300
2015,6,22302,48300
2015,6,27909,450
2015,6,82153,500
2015,6,21620,1500
2015,6,88101,6345
2015,6,91367,6120
2015,6,12065,3437
2015,6,85078,5400
2015,6,40461,500
2015,6,78071,200
2015,6,11724,16350
2015,6,75182,100
2015,6,74464,1200
2015,6,49648,1300
2015,6,77389,10080
2015,6,74437,100
2015,6,70696,16200
2015,6,32404,75
2015,6,34952,400
2015,6,34611,2700
2015,6,33956,100
2015,6,95521,912
2015,6,95458,426
2015,6,94803,85
2015,6,72221,4700
2015,6,89169,6400
2015,6,34270,201
2015,6,60118,900
2015,6,56377,250
2015,6,27577,100
2015,6,30188,929
2015,6,85087,30
2015,6,55318,2000
2015,6,49684,6025
2015,6,90039,10255
2015,6,22840,250
2015,6,84405,120
2015,6,83687,2275
2015,6,49002,560
2015,6,33158,18600
2015,6,77057,67175
2015,6,67502,3443
2015,6,12603,2760
2015,6,76312,10800
2015,6,34620,350
2015,6,69027,1000
2015,6,97423,245
2015,6,21046,110
2015,6,96741,50
2015,6,91107,7822
2015,6,29201,8700
2015,6,20301,250
2015,6,93314,900
2015,6,90048,28225
2015,6,84414,25
2015,6,12953,250
2015,6,90021,4350
2015,6,77066,3662
2015,6,76411,4830
2015,6,83014,4725
2015,6,76384,220
2015,6,40326,3175
2015,6,76043,50
2015,6,33319,990
2015,6,78250,7150
2015,6,27344,550
2015,6,90802,10876
2015,6,23603,85
2015,6,97405,11155
2015,6,96750,200
2015,6,70902,1647
2015,6,91116,2700
2015,6,62002,250
2015,6,29210,400
2015,6,89402,200
2015,6,55372,5920
2015,6,49083,5500
2015,6,23235,3900
2015,6,89061,100
2015,6,21521,1392
2015,6,15232,4010
2015,6,15205,1600
2015,6,76052,530
2015,6,97504,2957
2015,6,75056,5075
2015,6,33705,600
2015,6,94552,700
2015,6,71315,100
2015,6,850,100
2015,6,10064,2700
2015,6,97477,25
2015,6,27012,50
2015,6,29623,1000
2015,6,20723,1500
2015,6,20382,500
2015,6,92677,37043
2015,6,26330,1300
2015,6,28223,2700
2015,6,63940,100
2015,6,92336,5867
2015,6,21530,500
2015,6,83095,2600
2015,6,18507,1250
2015,6,15241,3502
2015,6,24455,9600
2015,6,40748,5450
2015,6,79013,12950
2015,6,78358,100
2015,6,75092,249
2015,6,15214,5900
2015,6,14559,100
2015,6,75065,3050
2015,6,77613,100
2015,6,68776,139
2015,6,6870,250
2015,6,29605,29029
2015,6,99352,1650
2015,6,89142,150
2015,6,57660,750
2015,6,57005,500
2015,6,85401,5700
2015,6,48105,11675
2015,6,56601,100
2015,6,85715,8451
2015,6,85060,100
2015,6,55946,135
2015,6,50312,14736
2015,6,91008,7700
2015,6,85374,200
2015,6,49316,150
2015,6,78026,75
2015,6,75074,950
2015,6,75137,4500
2015,6,77281,300
2015,6,42596,250
2015,6,35652,25
2015,6,28304,100
2015,6,63303,450
2015,6,91762,1274
2015,6,25352,100
2015,6,98365,517
2015,6,57014,200
2015,6,2115,-1080
2015,6,19063,17580
2015,6,28277,12950
2015,6,72176,220
2015,6,15322,51
2015,6,59221,1050
2015,6,17870,1150
2015,6,91017,250
2015,6,53066,350
2015,6,85383,3935
2015,6,55614,100
2015,6,91331,325
2015,6,83669,201
2015,6,77380,13294
2015,6,80305,1000
2015,6,83642,130
2015,6,77353,50
2015,6,10154,-440
2015,6,79901,16250
2015,6,35661,50
2015,6,77012,10100
2015,6,70005,13601
2015,6,32054,3905
2015,6,64371,760
2015,6,34979,2700
2015,6,98374,3525
2015,6,63034,3000
2015,6,98033,7212
2015,6,30179,250
2015,6,91744,307
2015,6,84737,245
2015,6,91403,55086
2015,6,30152,6903
2015,6,55345,3909
2015,6,57552,750
2015,6,77048,250
2015,6,83714,475
2015,6,76707,1000
2015,6,77021,9100
2015,6,35670,550
2015,6,78573,250
2015,6,78232,3033
2015,6,71943,3100
2015,6,63043,550
2015,6,98105,10915
2015,6,62702,112
2015,6,21351,250
2015,6,65250,250
2015,6,97701,1401
2015,6,56413,150
2015,6,62298,350
2015,6,49406,225
2015,6,28851,250
2015,6,49065,100
2015,6,55013,1500
2015,6,90012,150
2015,6,19610,250
2015,6,92623,3200
2015,6,19135,177
2015,6,57534,1122
2015,6,72634,1355
2015,6,76034,8609
2015,6,34683,7009
2015,6,78582,2500
2015,6,15501,2000
2015,6,85248,6940
2015,6,75693,100
2015,6,10701,600
2015,6,97459,325
2015,6,27712,830
2015,6,71611,2700
2015,6,30260,5400
2015,6,36863,100
2015,6,62056,100
2015,6,97055,250
2015,6,28860,1000
2015,6,23226,11729
2015,6,91977,300
2015,6,19144,2800
2015,6,79336,350
2015,6,60154,365
2015,6,18803,4086
2015,6,85284,827
2015,6,22203,10730
2015,6,91950,375
2015,6,53147,250
2015,6,76106,200
2015,6,78654,200
2015,6,52806,75
2015,6,82054,500
2015,6,85257,2200
2015,6,17403,1385
2015,6,75702,14350
2015,6,37617,400
2015,6,17062,100
2015,6,43224,224
2015,6,30269,2925
2015,6,29614,2700
2015,6,29928,15876
2015,6,70938,451
2015,6,96786,10
2015,6,58638,150
2015,6,55435,275
2015,6,92704,5485
2015,6,57301,500
2015,6,22553,250
2015,6,85356,135
2015,6,50608,250
2015,6,91304,1236
2015,6,53219,1780
2015,6,85015,200
2015,6,21216,2140
2015,6,78008,250
2015,6,14209,3000
2015,6,46526,190
2015,6,96822,2150
2015,6,32207,34750
2015,6,92399,825
2015,6,89447,400
2015,6,22311,9000
2015,6,66210,531
2015,6,98661,5292
2015,6,98006,13249
2015,6,89106,300
2015,6,65806,50
2015,6,94920,19700
2015,6,53703,965
2015,6,85365,550
2015,6,53228,260
2015,6,85024,2105
2015,6,50339,85
2015,6,21225,225
2015,6,45880,250
2015,6,80942,121
2015,6,80601,325
2015,6,71701,2600
2015,6,19350,25
2015,6,71360,13560
2015,6,19009,200
2015,6,35957,200
2015,6,76653,1000
2015,6,79201,35
2015,6,70301,4500
2015,6,31561,100
2015,6,64012,1200
2015,6,22320,35150
2015,6,92067,45649
2015,6,98015,50
2015,6,24527,500
2015,6,98329,250
2015,6,97333,250
2015,6,30134,1460
2015,6,58530,200
2015,6,21234,2750
2015,6,52241,125
2015,6,17493,625
2015,6,84037,110
2015,6,16838,350
2015,6,10549,14374
2015,6,58503,1150
2015,6,80610,200
2015,6,51559,2200
2015,6,84010,250
2015,6,71055,5400
2015,6,77003,100
2015,6,10522,5750
2015,6,76662,3700
2015,6,70373,5400
2015,6,72921,45
2015,6,76321,500
2015,6,63366,1057
2015,6,70032,1300
2015,6,63025,2925
2015,6,2492,816
2015,6,66605,400
2015,6,29829,2950
2015,6,30143,1050
2015,6,29488,2500
2015,6,58602,200
2015,6,32754,25
2015,6,58198,275
2015,6,83705,1400
2015,6,48302,19651
2015,6,13617,155
2015,6,89178,525
2015,6,95126,1670
2015,6,15824,201
2015,6,37931,533
2015,6,12083,25
2015,6,78223,210
2015,6,70041,1000
2015,6,72589,2700
2015,6,12056,100
2015,6,34638,5950
2015,6,31211,2072
2015,6,30215,3535
2015,6,74114,41800
2015,6,92614,13253
2015,6,32081,3700
2015,6,60477,5775
2015,6,19440,100
2015,6,92587,2370
2015,6,77084,2455
2015,6,91932,753
2015,6,60450,205
2015,6,18444,150
2015,6,78636,453
2015,6,79605,955
2015,6,75209,24905
2015,6,78609,750
2015,6,52761,50
2015,6,43206,875
2015,6,71602,150
2015,6,74868,100
2015,6,39465,200
2015,6,71261,5750
2015,6,29910,11160
2015,6,30224,50
2015,6,32835,6200
2015,6,71234,420
2015,6,33149,48370
2015,6,73127,750
2015,6,63572,200
2015,6,86334,50
2015,6,67152,60
2015,6,98948,2700
2015,6,16246,400
2015,6,92596,1195
2015,6,95207,550
2015,6,91941,14885
2015,6,24742,1750
2015,6,15905,680
2015,6,18453,1450
2015,6,44301,500
2015,6,92255,50
2015,6,53515,50
2015,6,24401,605
2015,6,78645,500
2015,6,44615,250
2015,6,11105,746
2015,6,43619,132
2015,6,17771,625
2015,6,72015,5350
2015,6,43215,2525
2015,6,46140,210
2015,6,71270,5650
2015,6,74536,100
2015,6,64981,3700
2015,6,32189,100
2015,6,93036,25
2015,6,32503,6150
2015,6,70113,2700
2015,6,32162,2040
2015,6,60558,1131
2015,6,92354,2125
2015,6,92013,500
2015,6,24814,500
2015,6,94561,361
2015,6,60531,185
2015,6,94534,7334
2015,6,72024,250
2015,6,74231,25
2015,6,42946,50
2015,6,44839,970
2015,6,89052,2910
2015,6,38801,185
2015,6,47360,100
2015,6,31516,200
2015,6,59912,250
2015,6,38119,-1050
2015,6,31830,250
2015,6,98311,125
2015,6,24482,300
2015,6,27030,1805
2015,6,85392,225
2015,6,91340,190
2015,6,87195,1500
2015,6,80906,8725
2015,6,54403,355
2015,6,10504,14932
2015,6,46221,200
2015,6,48114,1261
2015,6,10163,250
2015,6,80224,500
2015,6,70669,5400
2015,6,37814,940
2015,6,75424,500
2015,6,98383,1817
2015,6,94301,49184
2015,6,23836,100
2015,6,17547,200
2015,6,33050,5400
2015,6,17520,1000
2015,6,60701,500
2015,6,93215,-600
2015,6,95763,350
2015,6,55130,175
2015,6,80260,165
2015,6,83660,550
2015,6,19072,10970
2015,6,77371,119
2015,6,89133,360
2015,6,80233,420
2015,6,38541,100
2015,6,37886,450
2015,6,11697,120
2015,6,12011,602
2015,6,68803,525
2015,6,64882,1301
2015,6,72203,13750
2015,6,68462,195
2015,6,61455,350
2015,6,90703,2722
2015,6,23504,500
2015,6,61114,75
2015,6,19422,10900
2015,6,19081,5475
2015,6,92883,250
2015,6,45243,5960
2015,6,47136,500
2015,6,11733,-4350
2015,6,88801,100
2015,6,75505,500
2015,6,20606,100
2015,6,53057,50
2015,6,11706,6550
2015,6,11365,1045
2015,6,10710,8280
2015,6,72212,25871
2015,6,1810,202
2015,6,33472,1400
2015,6,74105,20903
2015,6,32817,1625
2015,6,11024,21650
2015,6,80771,5425
2015,6,33786,75
2015,6,33131,73250
2015,6,77030,8500
2015,6,32413,800
2015,6,68130,500
2015,6,33445,2935
2015,6,93637,250
2015,6,67134,350
2015,6,92264,4751
2015,6,60441,450
2015,6,19090,450
2015,6,95503,400
2015,6,22015,9225
2015,6,44256,2885
2015,6,46804,8460
2015,6,78259,435
2015,6,11374,780
2015,6,33481,2350
2015,6,48329,100
2015,6,32826,50
2015,6,40147,250
2015,6,39429,200
2015,6,33140,71475
2015,6,68202,15350
2015,6,60540,4190
2015,6,22903,8400
2015,6,98464,2700
2015,6,85643,765
2015,6,85302,3675
2015,6,18103,1140
2015,6,17762,25
2015,6,21028,1700
2015,6,81220,100
2015,6,17421,2200
2015,6,11787,190
2015,6,39842,350
2015,6,80538,3920
2015,6,71638,2700
2015,6,77586,810
2015,6,80134,1425
2015,6,45449,350
2015,6,77111,200
2015,6,38442,326
2015,6,74159,5450
2015,6,38756,350
2015,6,67215,250
2015,6,75711,5400
2015,6,98607,6625
2015,6,75370,2750
2015,6,24464,1000
2015,6,60181,13105
2015,6,21037,5300
2015,6,78681,4080
2015,6,46544,250
2015,6,80888,25
2015,6,46203,250
2015,6,80547,300
2015,6,10459,3200
2015,6,80206,18465
2015,6,45458,100
2015,6,10055,2700
2015,6,41062,97
2015,6,99361,100
2015,6,34432,30
2015,6,41035,100
2015,6,75379,2700
2015,6,34746,2140
2015,6,75038,5650
2015,6,65483,1000
2015,6,94597,1343
2015,6,20705,2010
2015,6,61401,284
2015,6,27371,500
2015,6,52501,250
2015,6,23450,500
2015,6,55112,5650
2015,6,19709,2475
2015,6,55426,95
2015,6,10468,6200
2015,6,80215,1400
2015,6,89429,200
2015,6,41071,476
2015,6,12020,1515
2015,6,76133,250
2015,6,14882,1000
2015,6,37841,450
2015,6,94947,716
2015,6,33759,9290
2015,6,33041,1110
2015,6,27407,4050
2015,6,26752,75
2015,6,85051,250
2015,6,96813,250
2015,6,67762,1500
2015,6,33014,6120
2015,6,61410,50
2015,6,93924,601
2015,6,55121,65
2015,6,26070,100
2015,6,95817,250
2015,6,60073,1025
2015,6,54439,750
2015,6,98338,1300
2015,6,13088,775
2015,6,19691,50
2015,6,88442,2700
2015,6,21243,1000
2015,6,81435,10673
2015,6,44139,1155
2015,6,46750,400
2015,6,20902,2340
2015,6,75801,1450
2015,6,75146,180
2015,6,75460,2865
2015,6,34109,3689
2015,6,39402,2000
2015,6,68516,4225
2015,6,75119,278
2015,6,74401,250
2015,6,71378,1000
2015,6,30161,305
2015,6,32709,250
2015,6,93619,2475
2015,6,35634,2750
2015,6,95826,300
2015,6,60423,1775
2015,6,96140,250
2015,6,60082,265
2015,6,21997,14500
2015,6,25397,20
2015,6,12442,200
2015,6,89510,5800
2015,6,27604,525
2015,6,21252,451
2015,6,18049,500
2015,6,81507,150
2015,6,5408,250
2015,6,75155,250
2015,6,37204,4750
2015,6,14622,80
2015,6,33463,3450
2015,6,46077,8855
2015,6,33777,5600
2015,6,33122,100
2015,6,33436,3460
2015,6,74132,100
2015,6,70391,19900
2015,6,32440,200
2015,6,96553,50
2015,6,95835,1000
2015,6,95494,50
2015,6,63357,201
2015,6,60091,11591
2015,6,27954,830
2015,6,60405,2700
2015,6,89519,3570
2015,6,21665,50
2015,6,12110,250
2015,6,27613,1546
2015,6,47172,5
2015,6,49720,475
2015,6,39441,2700
2015,6,32407,0
2015,6,38355,100
2015,6,32066,505
2015,6,60462,2886
2015,6,31411,5925
2015,6,16222,1650
2015,6,60435,455
2015,6,33932,200
2015,6,85224,1150
2015,6,15136,50
2015,6,43532,230
2015,6,46143,310
2015,6,78253,3302
2015,6,52405,500
2015,6,77535,150
2015,6,71901,1195
2015,6,36561,2000
2015,6,67505,500
2015,6,99301,518
2015,6,99615,100
2015,6,73112,631
2015,6,60130,100
2015,6,57241,450
2015,6,30738,150
2015,6,94133,18997
2015,6,85296,50
2015,6,27311,64
2015,6,97058,411
2015,6,18411,705
2015,6,93451,100
2015,6,19963,250
2015,6,11063,50
2015,6,17011,1927
2015,6,45066,250
2015,6,80128,100
2015,6,10040,5908
2015,6,11933,500
2015,6,3033,250
2015,6,99346,500
2015,6,34695,651
2015,6,28540,410
2015,6,62884,25
2015,6,94546,1710
2015,6,30747,2700
2015,6,24458,250
2015,6,65809,185
2015,6,27006,2266
2015,6,31061,800
2015,6,85305,250
2015,6,59457,250
2015,6,58802,201
2015,6,53168,471
2015,6,43613,300
2015,6,58461,225
2015,6,17110,1774
2015,6,93460,1000
2015,6,17424,6297
2015,6,80227,125
2015,6,60641,2800
2015,6,19290,250
2015,6,18635,180
2015,6,11942,2700
2015,6,38104,300
2015,6,98296,165
2015,6,33708,3985
2015,6,37763,5875
2015,6,92007,600
2015,6,68770,2700
2015,6,24153,610
2015,6,30101,7095
2015,6,24467,400
2015,6,33026,616
2015,6,32963,24283
2015,6,99507,7025
2015,6,68025,342
2015,6,84318,600
2015,6,90266,33647
2015,6,93532,-1367
2015,6,96080,2600
2015,6,54729,25
2015,6,80236,100
2015,6,13037,250
2015,6,19703,250
2015,6,89450,8401
2015,6,80550,2200
2015,6,18644,250
2015,6,80209,18623
2015,6,27858,1325
2015,6,38203,150
2015,6,48072,90
2015,6,85502,25
2015,6,98368,2925
2015,6,75068,2976
2015,6,46017,126
2015,6,40383,606
2015,6,74727,85
2015,6,65172,1850
2015,6,99516,2085
2015,6,23139,150
2015,6,92886,7740
2015,6,25687,2700
2015,6,51535,200
2015,6,58201,550
2015,6,92545,2295
2015,6,60408,25
2015,6,95407,1152
2015,6,25005,250
2015,6,79904,350
2015,6,16105,300
2015,6,60004,1600
2015,6,89118,790
2015,6,95066,301
2015,6,19030,1000
2015,6,85511,5800
2015,6,79222,2700
2015,6,11368,3450
2015,6,87718,100
2015,6,78163,6705
2015,6,37530,250
2015,6,40078,180
2015,6,4675,100
2015,6,30523,250
2015,6,75454,250
2015,6,30496,600
2015,6,33044,3350
2015,6,68106,3600
2015,6,32703,400
2015,6,93613,215
2015,6,96161,200
2015,6,31707,201
2015,6,95820,3250
2015,6,19066,16450
2015,6,19380,6150
2015,6,60076,125
2015,6,34228,3250
2015,6,24673,3465
2015,6,11377,5683
2015,6,17325,150
2015,6,11691,2525
2015,6,72601,101
2015,6,75149,125
2015,6,80442,100
2015,6,45694,195
2015,6,45039,500
2015,6,71201,9875
2015,6,77015,250
2015,6,67460,3550
2015,6,12561,8600
2015,6,93308,1475
2015,6,63853,50
2015,6,58219,2700
2015,6,34982,5500
2015,6,95829,3020
2015,6,63037,500
2015,6,60085,250
2015,6,85933,50
2015,6,24682,5400
2015,6,27607,793
2015,6,61951,300
2015,6,87144,500
2015,6,11763,51
2015,6,78244,220
2015,6,84058,250
2015,6,90006,26
2015,6,74503,2800
2015,6,10704,5800
2015,6,48314,214
2015,6,80110,550
2015,6,42025,200
2015,6,38759,100
2015,6,4074,250
2015,6,80424,1050
2015,6,39073,275
2015,6,10022,193936
2015,6,79769,550
2015,6,12570,200
2015,6,74135,78
2015,6,32784,1200
2015,6,32129,143
2015,6,72762,6425
2015,6,32443,160
2015,6,31070,2700
2015,6,70053,200
2015,6,76001,3300
2015,6,95497,605
2015,6,31043,70
2015,6,62705,100
2015,6,94501,7226
2015,6,53150,500
2015,6,27302,6650
2015,6,68312,42400
2015,6,96708,599
2015,6,20672,2020
2015,6,17406,290
2015,6,96367,105
2015,6,55016,132
2015,6,60964,150
2015,6,55330,100
2015,6,48323,25010
2015,6,48386,550
2015,6,77571,2056
2015,6,12983,100
2015,6,79464,0
2015,6,45434,3050
2015,6,10031,7764
2015,6,12579,1250
2015,6,38804,115
2015,6,37745,565
2015,6,41011,600
2015,6,37404,132
2015,6,75014,500
2015,6,94510,855
